광역시코드,지역명,공급유형명,단지명,총세대수,전용면적,세대수,임대보증금,월임대료,최초입주년월
41,경기도 남양주시,국민임대,남양주별사랑2-7단지,772,36.94,40,19893000,240470,201505
41,경기도 남양주시,국민임대,남양주별사랑2-7단지,772,36.65,180,19893000,240470,201505
41,경기도 남양주시,국민임대,남양주별사랑2-7단지,772,26.98,112,14756000,169420,201505
41,경기도 남양주시,국민임대,남양주별사랑2-9단지,483,51.57,48,48312000,338840,201505
41,경기도 남양주시,국민임대,남양주별사랑2-9단지,483,46.42,173,39349000,312610,201505
41,경기도 남양주시,국민임대,남양주별사랑2-9단지,483,36.64,262,19893000,240470,201505
41,경기도 남양주시,국민임대,남양주장현3단지,822,59.88,284,31583000,263600,200908
41,경기도 남양주시,국민임대,남양주장현3단지,822,51.93,102,28214000,194210,200908
41,경기도 남양주시,국민임대,남양주장현3단지,822,51.77,436,28214000,192910,200908
41,경기도 남양주시,국민임대,남양주진접16단지,1129,59.88,240,34562000,289880,201004
41,경기도 남양주시,국민임대,남양주진접16단지,1129,51.93,443,26385000,220490,201004
41,경기도 남양주시,국민임대,남양주진접16단지,1129,46.9,446,21555000,179620,201004
41,경기도 남양주시,국민임대,남양주진접17단지,1479,51.93,420,26385000,220490,201005
41,경기도 남양주시,국민임대,남양주진접17단지,1479,46.9,793,21555000,179620,201005
41,경기도 남양주시,국민임대,남양주진접17단지,1479,39.72,266,15111000,126340,201005
41,경기도 남양주시,국민임대,남양주진접24단지,1138,51.93,382,26385000,220490,201006
41,경기도 남양주시,국민임대,남양주진접24단지,1138,46.9,623,21555000,179620,201006
41,경기도 남양주시,국민임대,남양주진접24단지,1138,39.48,133,15111000,126340,201006
41,경기도 남양주시,국민임대,남양주퇴계원3단지,330,59.88,150,35455000,297220,200709
41,경기도 남양주시,국민임대,남양주퇴계원3단지,330,59.83,30,35455000,296720,200709
41,경기도 남양주시,국민임대,남양주퇴계원3단지,330,51.86,150,28838000,241080,200709
41,경기도 남양주시,국민임대,남양주퇴계원4단지,386,59.88,296,34059000,285520,200709
41,경기도 남양주시,국민임대,남양주퇴계원4단지,386,51.86,90,27703000,231590,200709
41,경기도 남양주시,국민임대,남양주호평1단지,600,51.6,104,27431000,269920,201311
41,경기도 남양주시,국민임대,남양주호평1단지,600,46.9,281,24139000,216150,201311
41,경기도 남양주시,국민임대,남양주호평1단지,600,36.75,215,17556000,159090,201311
41,경기도 남양주시,국민임대,남양주호평20단지,456,59.57,216,23097000,297330,200605
41,경기도 남양주시,국민임대,남양주호평20단지,456,46.81,120,17803000,201500,200605
41,경기도 남양주시,국민임대,남양주호평20단지,456,39.48,120,14958000,141870,200605
41,경기도 남양주시,국민임대,남양주호평23,496,59.56,198,25257000,254470,200408
41,경기도 남양주시,국민임대,남양주호평23,496,51.86,298,21469000,226170,200408
41,경기도 남양주시,국민임대,남양주호평6단지,755,59.88,212,36432000,301010,201009
41,경기도 남양주시,국민임대,남양주호평6단지,755,51.93,303,29235000,242780,201009
41,경기도 남양주시,국민임대,남양주호평6단지,755,39.72,240,19138000,158540,201009
41,경기도 동두천시,국민임대,동두천생연3,525,59.89,102,26510000,204850,201004
41,경기도 동두천시,국민임대,동두천생연3,525,46.9,296,18075000,132540,201004
41,경기도 동두천시,국민임대,동두천생연3,525,36.65,127,12653000,84340,201004
41,경기도 동두천시,국민임대,동두천송내3,1018,59.57,401,19437000,140970,200511
41,경기도 동두천시,국민임대,동두천송내3,1018,51.86,260,16921000,122630,200511
41,경기도 동두천시,국민임대,동두천송내3,1018,46.81,180,15073000,95200,200511
41,경기도 동두천시,국민임대,동두천송내3,1018,39.48,177,12628000,81090,200511
41,경기도 부천시,국민임대,부천상동3,636,59.64,302,22883000,323060,200211
41,경기도 부천시,국민임대,부천상동3,636,51.95,212,19930000,274990,200211
41,경기도 부천시,국민임대,부천상동3,636,51.49,122,19756000,272100,200211
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,51.95,75,49854000,338380,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,51.78,315,49854000,338380,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,46.95,150,43990000,304540,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,46.81,296,43990000,304540,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,46.73,98,43990000,304540,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,39.72,219,29551000,203030,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 3단지 (A25-1BL),1722,39.62,569,29551000,203030,201405
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,51.84,48,50679000,343970,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,51.64,60,50679000,343970,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,51.6,491,50679000,343970,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,46.86,516,44717000,309580,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,46.81,68,44717000,309580,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,46.51,72,44717000,309580,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,39.82,471,30040000,206380,201309
41,경기도 성남시 분당구,국민임대,성남판교 백현 4단지 (A24-1BL),1974,39.73,248,30040000,206380,201309
41,경기도 성남시 분당구,국민임대,성남판교 봇들 6단지 (A18-2BL),1297,51.96,148,51188000,362870,201104
41,경기도 성남시 분당구,국민임대,성남판교 봇들 6단지 (A18-2BL),1297,51.9,156,51188000,362870,201104
41,경기도 성남시 분당구,국민임대,성남판교 봇들 6단지 (A18-2BL),1297,46.98,490,42776000,302800,201104
41,경기도 성남시 분당구,국민임대,성남판교 봇들 6단지 (A18-2BL),1297,46.85,78,42776000,302800,201104
41,경기도 성남시 분당구,국민임대,성남판교 봇들 6단지 (A18-2BL),1297,39.99,425,28598000,203050,201104
41,경기도 성남시 분당구,국민임대,성남판교 봇들마을5,775,51.96,91,47236000,307600,201802
41,경기도 성남시 분당구,국민임대,성남판교 봇들마을5,775,51.9,102,47236000,307600,201802
41,경기도 성남시 분당구,국민임대,성남판교 봇들마을5,775,46.98,285,38019000,258060,201802
41,경기도 성남시 분당구,국민임대,성남판교 봇들마을5,775,46.85,51,38019000,258060,201802
41,경기도 성남시 분당구,국민임대,성남판교 봇들마을5,775,39.99,246,24194000,183170,201802
41,경기도 성남시 수정구,국민임대,성남고등 A-1 국민임대주택리츠,480,44.15,194,42583000,242000,201908
41,경기도 성남시 수정구,국민임대,성남고등 A-1 국민임대주택리츠,480,26.52,286,15596000,142000,201908
41,경기도 성남시 수정구,국민임대,성남단대2,213,59.97,23,65199000,363350,201209
41,경기도 성남시 수정구,국민임대,성남단대2,213,59.85,34,65199000,363350,201209
41,경기도 성남시 수정구,국민임대,성남단대2,213,59.72,29,65199000,363350,201209
41,경기도 성남시 수정구,국민임대,성남단대2,213,39.78,127,36221000,204680,201209
41,경기도 성남시 수정구,국민임대,위례31,2334,46.99,660,52670000,265000,201707
41,경기도 성남시 수정구,국민임대,위례31,2334,37.6,96,33590000,203000,201707
41,경기도 성남시 수정구,국민임대,위례31,2334,37.43,564,33590000,203000,201707
41,경기도 성남시 수정구,국민임대,위례31,2334,26.83,120,17500000,141000,201707
41,경기도 성남시 수정구,국민임대,위례31,2334,26.73,894,17500000,141000,201707
41,경기도 성남시 수정구,국민임대,위례35단지,2018,46.77,515,50354000,279280,201606
41,경기도 성남시 수정구,국민임대,위례35단지,2018,46.49,199,50354000,279280,201606
41,경기도 성남시 수정구,국민임대,위례35단지,2018,36.96,564,23242000,218610,201606
41,경기도 성남시 수정구,국민임대,위례35단지,2018,29.92,502,18922000,170490,201606
41,경기도 성남시 수정구,국민임대,위례35단지,2018,26.85,238,16558000,153760,201606
41,경기도 성남시 중원구,국민임대,성남도촌1(국임),210,59.98,210,56822000,345870,201011
41,경기도 성남시 중원구,국민임대,성남도촌2(국임),534,51.96,74,43141000,283190,200802
41,경기도 성남시 중원구,국민임대,성남도촌2(국임),534,51.85,15,43141000,283190,200802
41,경기도 성남시 중원구,국민임대,성남도촌2(국임),534,46.97,190,33862000,250650,200802
41,경기도 성남시 중원구,국민임대,성남도촌2(국임),534,46.74,30,33862000,250650,200802
41,경기도 성남시 중원구,국민임대,성남도촌2(국임),534,36.97,225,19039000,157840,200802
41,경기도 성남시 중원구,국민임대,성남도촌4(국임),458,51.99,48,44348000,291110,200802
41,경기도 성남시 중원구,국민임대,성남도촌4(국임),458,46.97,164,34810000,257660,200802
41,경기도 성남시 중원구,국민임대,성남도촌4(국임),458,46.86,44,34810000,257660,200802
41,경기도 성남시 중원구,국민임대,성남도촌4(국임),458,36.98,202,19572000,162250,200802
41,경기도 성남시 중원구,국민임대,성남도촌8(국임),762,59.89,78,55433000,337410,200802
41,경기도 성남시 중원구,국민임대,성남도촌8(국임),762,51.96,101,43141000,283190,200802
41,경기도 성남시 중원구,국민임대,성남도촌8(국임),762,51.87,15,43141000,283190,200802
41,경기도 성남시 중원구,국민임대,성남도촌8(국임),762,46.97,200,33862000,250650,200802
41,경기도 성남시 중원구,국민임대,성남도촌8(국임),762,46.94,90,33862000,250650,200802
41,경기도 성남시 중원구,국민임대,성남도촌8(국임),762,36.97,278,19039000,157840,200802
41,경기도 성남시 중원구,국민임대,성남도촌9(국임),1005,59.93,82,56985000,346850,200802
41,경기도 성남시 중원구,국민임대,성남도촌9(국임),1005,51.99,230,44348000,291110,200802
41,경기도 성남시 중원구,국민임대,성남도촌9(국임),1005,46.95,344,34810000,257660,200802
41,경기도 성남시 중원구,국민임대,성남도촌9(국임),1005,36.98,349,19572000,162250,200802
41,경기도 성남시 중원구,국민임대,성남여수1,534,45.71,130,52237000,302930,201709
41,경기도 성남시 중원구,국민임대,성남여수1,534,37.64,156,35279000,239430,201709
41,경기도 성남시 중원구,국민임대,성남여수1,534,26.98,248,18488000,170720,201709
41,경기도 성남시 중원구,국민임대,"성남중동3(05,재개발) 2단지",127,59.15,32,63124000,367620,201207
41,경기도 성남시 중원구,국민임대,"성남중동3(05,재개발) 2단지",127,59.07,30,63124000,367620,201207
41,경기도 성남시 중원구,국민임대,"성남중동3(05,재개발) 2단지",127,39.31,65,36054000,198570,201207
41,경기도 수원시 권선구,국민임대,수원오목천(국임),1185,59.57,86,25164000,310110,200511
41,경기도 수원시 권선구,국민임대,수원오목천(국임),1185,51.88,204,21860000,269440,200511
41,경기도 수원시 권선구,국민임대,수원오목천(국임),1185,46.22,342,19318000,227490,200511
41,경기도 수원시 권선구,국민임대,수원오목천(국임),1185,45.88,28,19318000,227490,200511
41,경기도 수원시 권선구,국민임대,수원오목천(국임),1185,45.76,15,19318000,227490,200511
41,경기도 수원시 권선구,국민임대,수원오목천(국임),1185,36.63,510,15250000,172820,200511
41,경기도 수원시 권선구,국민임대,수원호매실16(국임),880,59.42,356,52129000,349870,201202
41,경기도 수원시 권선구,국민임대,수원호매실16(국임),880,46.66,316,33806000,211590,201202
41,경기도 수원시 권선구,국민임대,수원호매실16(국임),880,36.63,208,19030000,145370,201202
41,경기도 수원시 권선구,국민임대,"수원호매실22(국임,영구)",100,33.98,25,18064000,197840,201602
41,경기도 수원시 권선구,국민임대,"수원호매실22(국임,영구)",100,29.95,75,16666000,168810,201602
41,경기도 수원시 권선구,국민임대,수원호매실4(국임),980,51.98,112,38451000,263140,201107
41,경기도 수원시 권선구,국민임대,수원호매실4(국임),980,46.66,308,31242000,204260,201107
41,경기도 수원시 권선구,국민임대,수원호매실4(국임),980,36.63,504,18023000,144180,201107
41,경기도 수원시 권선구,국민임대,수원호매실4(국임),980,26.58,56,13216000,100920,201107
41,경기도 수원시 권선구,국민임대,수원호매실7(국임),980,59.42,216,50227000,342450,201110
41,경기도 수원시 권선구,국민임대,수원호매실7(국임),980,46.66,378,32443000,204260,201110
41,경기도 수원시 권선구,국민임대,수원호매실7(국임),980,36.63,320,18744000,144180,201110
41,경기도 수원시 권선구,국민임대,수원호매실7(국임),980,26.58,66,13216000,100920,201110
41,경기도 수원시 권선구,국민임대,수원호매실8(국임),1270,51.98,120,40613000,263140,201110
41,경기도 수원시 권선구,국민임대,수원호매실8(국임),1270,46.66,358,32443000,204260,201110
41,경기도 수원시 권선구,국민임대,수원호매실8(국임),1270,36.63,674,18744000,144180,201110
41,경기도 수원시 권선구,국민임대,수원호매실8(국임),1270,26.58,118,13216000,100920,201110
41,경기도 수원시 영통구,국민임대,수원광교20(국임),375,46.75,136,39906000,271530,201110
41,경기도 수원시 영통구,국민임대,수원광교20(국임),375,46.48,10,39906000,271530,201110
41,경기도 수원시 영통구,국민임대,수원광교20(국임),375,36.87,138,24294000,165990,201110
41,경기도 수원시 영통구,국민임대,수원광교20(국임),375,36.78,63,24294000,165990,201110
41,경기도 수원시 영통구,국민임대,수원광교20(국임),375,36.76,28,24294000,165990,201110
41,경기도 수원시 영통구,국민임대,수원광교32(국임),2289,51.94,367,55558000,348700,201111
41,경기도 수원시 영통구,국민임대,수원광교32(국임),2289,46.75,670,42909000,291970,201111
41,경기도 수원시 영통구,국민임대,수원광교32(국임),2289,36.87,756,26122000,178480,201111
41,경기도 수원시 영통구,국민임대,수원광교32(국임),2289,36.76,160,26122000,178480,201111
41,경기도 수원시 영통구,국민임대,수원광교32(국임),2289,26.95,336,18557000,126470,201111
41,경기도 수원시 영통구,국민임대,수원매탄6,710,46.22,40,22491000,177380,200112
41,경기도 수원시 영통구,국민임대,수원매탄6,710,45.88,440,22491000,177380,200112
41,경기도 수원시 영통구,국민임대,수원매탄6,710,36.38,174,17701000,104540,200112
41,경기도 수원시 영통구,국민임대,수원매탄6,710,36.02,56,17701000,104540,200112
41,경기도 수원시 장안구,국민임대,수원율전2(국임),389,51.88,309,23560000,280540,200509
41,경기도 수원시 장안구,국민임대,수원율전2(국임),389,51.67,80,23466000,279410,200509
41,경기도 수원시 장안구,국민임대,수원정자,341,49.89,40,19778000,199500,200108
41,경기도 수원시 장안구,국민임대,수원정자,341,49.33,301,19556000,198970,200108
41,경기도 시흥시,국민임대,시흥능곡13,556,51.93,98,27690000,230250,200811
41,경기도 시흥시,국민임대,시흥능곡13,556,46.9,147,22330000,185870,200811
41,경기도 시흥시,국민임대,시흥능곡13,556,39.72,194,15985000,133100,200811
41,경기도 시흥시,국민임대,시흥능곡13,556,39.48,117,15806000,131910,200811
41,경기도 시흥시,국민임대,시흥능곡2,323,51.93,108,27690000,230250,200905
41,경기도 시흥시,국민임대,시흥능곡2,323,46.9,66,22330000,185870,200905
41,경기도 시흥시,국민임대,시흥능곡2,323,39.72,119,15985000,133100,200905
41,경기도 시흥시,국민임대,시흥능곡2,323,39.48,30,15806000,131910,200905
41,경기도 시흥시,국민임대,시흥능곡5,506,46.9,57,22330000,185870,200812
41,경기도 시흥시,국민임대,시흥능곡5,506,39.72,112,15985000,133100,200812
41,경기도 시흥시,국민임대,시흥능곡5,506,39.48,57,15806000,131910,200812
41,경기도 시흥시,국민임대,시흥능곡5,506,36.65,280,13671000,113910,200812
41,경기도 시흥시,국민임대,시흥능곡6,438,51.93,148,27690000,230250,200904
41,경기도 시흥시,국민임대,시흥능곡6,438,46.9,141,22330000,185870,200904
41,경기도 시흥시,국민임대,시흥능곡6,438,39.72,50,15985000,133100,200904
41,경기도 시흥시,국민임대,시흥능곡6,438,39.48,99,15806000,131910,200904
41,경기도 시흥시,국민임대,시흥능곡7,539,46.9,78,22330000,185870,200901
41,경기도 시흥시,국민임대,시흥능곡7,539,39.72,115,15985000,133100,200901
41,경기도 시흥시,국민임대,시흥능곡7,539,39.48,78,15806000,131910,200901
41,경기도 시흥시,국민임대,시흥능곡7,539,36.65,268,13671000,113910,200901
41,경기도 시흥시,국민임대,시흥능곡9,591,46.9,156,22330000,185870,200904
41,경기도 시흥시,국민임대,시흥능곡9,591,39.72,102,15985000,133100,200904
41,경기도 시흥시,국민임대,시흥능곡9,591,39.48,69,15806000,131910,200904
41,경기도 시흥시,국민임대,시흥능곡9,591,36.65,264,13671000,113910,200904
41,경기도 시흥시,국민임대,시흥목감 A-1BL 7단지,234,46.88,64,38806000,263590,201812
41,경기도 시흥시,국민임대,시흥목감 A-1BL 7단지,234,46.82,18,38806000,263590,201812
41,경기도 시흥시,국민임대,시흥목감 A-1BL 7단지,234,36.6,152,17886000,200830,201812
41,경기도 시흥시,국민임대,시흥은계7(A2BL),847,46.13,114,37210000,259000,201904
41,경기도 시흥시,국민임대,시흥은계7(A2BL),847,37.01,313,23852000,202000,201904
41,경기도 시흥시,국민임대,시흥은계7(A2BL),847,26.02,420,12394000,143000,201904
41,경기도 시흥시,국민임대,시흥장현 A-11BL 국민임대,1292,46.2,296,39430000,250350,202010
41,경기도 시흥시,국민임대,시흥장현 A-11BL 국민임대,1292,37.45,608,25741000,193330,202010
41,경기도 시흥시,국민임대,시흥장현 A-11BL 국민임대,1292,26.79,358,13554000,139380,202010
41,경기도 시흥시,국민임대,시흥장현 A-11BL 국민임대,1292,26.68,30,13429000,138590,202010
41,경기도 시흥시,국민임대,시흥장현 A-5블록 국민임대,528,46.73,194,44229000,269010,202108
41,경기도 시흥시,국민임대,시흥장현 A-5블록 국민임대,528,37.58,232,27150000,206080,202108
41,경기도 시흥시,국민임대,시흥장현 A-5블록 국민임대,528,26.91,80,14188000,148270,202108
41,경기도 시흥시,국민임대,시흥장현 A-5블록 국민임대,528,26.9,22,14183000,148240,202108
41,경기도 시흥시,국민임대,시흥장현 A-6BL 국민·영구임대,708,46.67,336,40294000,270360,202210
41,경기도 시흥시,국민임대,시흥장현 A-6BL 국민·영구임대,708,37.84,148,26124000,207460,202210
41,경기도 시흥시,국민임대,시흥장현 A-6BL 국민·영구임대,708,29.76,148,15157000,159950,202210
41,경기도 시흥시,국민임대,시흥장현 A-6BL 국민·영구임대,708,29.08,76,15157000,159950,202210
41,경기도 안산시 단원구,국민임대,안산고잔16,759,46.49,20,20137000,143830,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,45.88,280,20137000,143830,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,36.74,100,15821000,100660,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,36.38,78,15821000,100660,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,36.35,94,15821000,100660,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,36.34,49,15821000,100660,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,36.25,98,15821000,100660,200111
41,경기도 안산시 단원구,국민임대,안산고잔16,759,36.02,40,15821000,100660,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,46.49,120,20155000,143950,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,45.88,218,20155000,143950,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,36.74,30,15836000,100740,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,36.38,98,15836000,100740,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,36.35,113,15836000,100740,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,36.34,59,15836000,100740,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,36.25,118,15836000,100740,200111
41,경기도 안산시 단원구,국민임대,안산고잔17,796,36.02,40,15836000,100740,200111
41,경기도 안산시 단원구,국민임대,안산신길2(국임),882,51.91,138,41572000,262170,1
41,경기도 안산시 단원구,국민임대,안산신길2(국임),882,46.97,60,31958000,217210,1
41,경기도 안산시 단원구,국민임대,안산신길2(국임),882,46.85,72,31958000,217210,1
41,경기도 안산시 단원구,국민임대,안산신길2(국임),882,46.57,305,31958000,217210,1
41,경기도 안산시 단원구,국민임대,안산신길2(국임),882,36.91,307,17102000,142310,1
41,경기도 안산시 단원구,국민임대,안산신길5(국민),615,59.88,128,51658000,324540,101
41,경기도 안산시 단원구,국민임대,안산신길5(국민),615,46.59,82,31711000,215550,101
41,경기도 안산시 단원구,국민임대,안산신길5(국민),615,46.57,291,31711000,215550,101
41,경기도 안산시 단원구,국민임대,안산신길5(국민),615,36.91,114,16971000,141210,101
41,경기도 안산시 단원구,국민임대,안산신길7(국임),470,51.91,71,41572000,262170,1
41,경기도 안산시 단원구,국민임대,안산신길7(국임),470,46.59,81,31958000,217210,1
41,경기도 안산시 단원구,국민임대,안산신길7(국임),470,46.57,206,31958000,217210,1
41,경기도 안산시 단원구,국민임대,안산신길7(국임),470,36.91,112,17102000,142310,1
41,경기도 안산시 단원구,국민임대,안산신길9(국민),477,51.91,114,40129000,253060,1
41,경기도 안산시 단원구,국민임대,안산신길9(국민),477,46.97,30,30848000,209680,1
41,경기도 안산시 단원구,국민임대,안산신길9(국민),477,46.85,60,30848000,209680,1
41,경기도 안산시 단원구,국민임대,안산신길9(국민),477,46.57,86,30848000,209680,1
41,경기도 안산시 단원구,국민임대,안산신길9(국민),477,36.91,187,16509000,137370,1
41,경기도 안산시 상록구,국민임대,안산팔곡(국임),496,46.22,206,16071000,185450,1
41,경기도 안산시 상록구,국민임대,안산팔곡(국임),496,36.63,290,12363000,148350,1
41,경기도 안성시,국민임대,안성금화,287,41.58,287,11400000,94640,202204
41,경기도 안성시,국민임대,안성아양 A-1블록 국민임대,540,46.99,148,27280000,230000,202107
41,경기도 안성시,국민임대,안성아양 A-1블록 국민임대,540,33.8,182,11430000,149000,202107
41,경기도 안성시,국민임대,안성아양 A-1블록 국민임대,540,26.92,192,9110000,122000,202107
41,경기도 안성시,국민임대,안성아양 A-1블록 국민임대,540,26.91,18,9110000,122000,202107
41,경기도 안성시,국민임대,안성아양 A2-2블록 국민임대,447,46.52,137,27066000,240360,202204
41,경기도 안성시,국민임대,안성아양 A2-2블록 국민임대,447,37.86,174,17214000,181670,202204
41,경기도 안성시,국민임대,안성아양 A2-2블록 국민임대,447,29.63,136,10128000,142680,202204
41,경기도 안성시,국민임대,안성지에프,3,59.4514,2,17461000,145500,202112
41,경기도 안성시,국민임대,안성지에프,3,35.5956,1,6906000,57550,202112
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 1단지",1017,55.88,136,54494000,371160,201112
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 1단지",1017,46.93,350,45747000,312060,201112
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 1단지",1017,36.8,339,28369000,192670,201112
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 1단지",1017,26.9,192,20330000,138280,201112
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 2단지",970,55.88,136,58132000,395560,201212
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 2단지",970,46.93,326,48844000,332510,201212
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 2단지",970,36.8,332,30269000,205230,201212
41,경기도 안양시 동안구,국민임대,"안양관양(05,국민1) 2단지",970,26.9,176,20638000,141020,201212
41,경기도 양주시,국민임대,양주가납1,390,46.71,115,13599000,76640,200604
41,경기도 양주시,국민임대,양주가납1,390,39.84,207,11126000,69210,200604
41,경기도 양주시,국민임대,양주가납1,390,39.51,68,11126000,67970,200604
41,경기도 양주시,국민임대,양주고읍4,330,51.93,207,26390000,180750,201004
41,경기도 양주시,국민임대,양주고읍4,330,46.9,123,21570000,147000,201004
41,경기도 양주시,국민임대,양주고읍5,531,51.93,306,26390000,180750,201005
41,경기도 양주시,국민임대,양주고읍5,531,46.9,225,21570000,147000,201005
41,경기도 양주시,국민임대,양주고읍6,503,49.7,294,23738000,162680,201004
41,경기도 양주시,국민임대,양주고읍6,503,39.72,209,15784000,108440,201004
41,경기도 양주시,국민임대,양주고읍7,773,49.7,220,23738000,162680,201005
41,경기도 양주시,국민임대,양주고읍7,773,46.9,205,21570000,147000,201005
41,경기도 양주시,국민임대,양주고읍7,773,39.72,348,15784000,108440,201005
41,경기도 양주시,국민임대,양주고읍8,1124,49.7,580,23738000,162680,201005
41,경기도 양주시,국민임대,양주고읍8,1124,46.9,280,21570000,147000,201005
41,경기도 양주시,국민임대,양주고읍8,1124,46.75,10,21570000,145800,201005
41,경기도 양주시,국민임대,양주고읍8,1124,39.72,254,15784000,108440,201005
41,경기도 양주시,국민임대,양주덕정6,977,46.81,421,16909000,117060,200703
41,경기도 양주시,국민임대,양주덕정6,977,39.48,176,11152000,93590,200703
41,경기도 양주시,국민임대,양주덕정6,977,36.72,380,7794000,86820,200703
41,경기도 양주시,국민임대,양주덕정8,550,59.58,330,26384000,144580,200611
41,경기도 양주시,국민임대,양주덕정8,550,51.86,220,22786000,127310,200611
41,경기도 양주시,국민임대,양주백석1,324,46.9,120,19280000,132540,201005
41,경기도 양주시,국민임대,양주백석1,324,36.65,204,10964000,91560,201005
41,경기도 양주시,국민임대,양주세아(임대),1,49.89,1,19641000,134950,200805
41,경기도 양주시,국민임대,양주옥정16,1384,43.9,304,31978000,231000,201706
41,경기도 양주시,국민임대,양주옥정16,1384,33.97,600,15363000,171000,201706
41,경기도 양주시,국민임대,양주옥정16,1384,26.97,480,12263000,143000,201706
41,경기도 양주시,국민임대,양주옥정7,1256,59.94,112,38440000,319600,201412
41,경기도 양주시,국민임대,양주옥정7,1256,51.7,202,30752000,263590,201412
41,경기도 양주시,국민임대,양주옥정7,1256,46.96,240,25260000,241620,201412
41,경기도 양주시,국민임대,양주옥정7,1256,46.94,178,25260000,241620,201412
41,경기도 양주시,국민임대,양주옥정7,1256,36.98,422,13728000,190000,201412
41,경기도 양주시,국민임대,양주옥정7,1256,36.9,36,13728000,190000,201412
41,경기도 양주시,국민임대,양주옥정7,1256,29.95,66,11641000,152660,201412
41,경기도 양주시,국민임대,양주회천 A-14BL 국민임대,957,46.21,270,38119000,270170,202302
41,경기도 양주시,국민임대,양주회천 A-14BL 국민임대,957,37.58,326,24819000,208110,202302
