광역시코드,지역명,공급유형명,단지명,총세대수,전용면적,세대수,임대보증금,월임대료,최초입주년월
41,경기도 양주시,국민임대,양주회천 A-14BL 국민임대,957,29.73,361,14298000,158620,202302
41,경기도 연천군,국민임대,연천전곡1,428,51.53,264,15949000,133100,200910
41,경기도 연천군,국민임대,연천전곡1,428,46.96,34,12951000,109110,200910
41,경기도 연천군,국민임대,연천전곡1,428,46.9,96,12951000,109110,200910
41,경기도 연천군,국민임대,연천전곡1,428,46.6,34,12951000,109110,200910
41,경기도 오산시,국민임대,오산누읍1,1179,59.78,206,36544000,265100,202305
41,경기도 오산시,국민임대,오산누읍1,1179,51.72,168,28988000,210580,202305
41,경기도 오산시,국민임대,오산누읍1,1179,46.9,453,23288000,168450,202305
41,경기도 오산시,국민임대,오산누읍1,1179,36.72,352,14368000,102800,202305
41,경기도 오산시,국민임대,오산세교10,1167,59.84,60,47317000,323340,202205
41,경기도 오산시,국민임대,오산세교10,1167,51.99,221,37203000,253430,202205
41,경기도 오산시,국민임대,오산세교10,1167,46.99,564,29587000,200970,202205
41,경기도 오산시,국민임대,오산세교10,1167,41.98,204,23595000,161040,202205
41,경기도 오산시,국민임대,오산세교10,1167,36.85,118,17977000,121070,202205
41,경기도 오산시,국민임대,오산세교16,822,59.95,76,42298000,385750,202205
41,경기도 오산시,국민임대,오산세교16,822,51.91,186,36545000,340630,202205
41,경기도 오산시,국민임대,오산세교16,822,41.64,370,25604000,221070,202205
41,경기도 오산시,국민임대,오산세교16,822,36.42,190,14775000,205280,202205
41,경기도 오산시,국민임대,오산세교2 A-15블록 국민임대주택,694,46.01,226,30072000,244510,202203
41,경기도 오산시,국민임대,오산세교2 A-15블록 국민임대주택,694,37.79,105,19709000,209160,202203
41,경기도 오산시,국민임대,오산세교2 A-15블록 국민임대주택,694,37.19,126,19377000,207490,202203
41,경기도 오산시,국민임대,오산세교2 A-15블록 국민임대주택,694,29.94,31,12056000,154570,202203
41,경기도 오산시,국민임대,오산세교2 A-15블록 국민임대주택,694,26.41,167,10346000,138010,202203
41,경기도 오산시,국민임대,오산세교2 A-15블록 국민임대주택,694,26.04,39,10183000,136060,202203
41,경기도 오산시,국민임대,오산세교3,1262,59.84,54,46950000,320830,202205
41,경기도 오산시,국민임대,오산세교3,1262,51.99,249,36916000,251460,202205
41,경기도 오산시,국민임대,오산세교3,1262,46.99,565,29358000,199430,202205
41,경기도 오산시,국민임대,오산세교3,1262,41.98,202,23412000,159790,202205
41,경기도 오산시,국민임대,오산세교3,1262,36.85,192,17837000,120130,202205
41,경기도 오산시,국민임대,오산세교4,1071,59.84,56,46950000,320830,202305
41,경기도 오산시,국민임대,오산세교4,1071,51.99,220,36916000,251460,202305
41,경기도 오산시,국민임대,오산세교4,1071,46.99,525,29358000,199430,202305
41,경기도 오산시,국민임대,오산세교4,1071,41.98,167,23412000,159790,202305
41,경기도 오산시,국민임대,오산세교4,1071,36.85,103,17837000,120130,202305
41,경기도 오산시,국민임대,오산세교7,736,59.9,66,46950000,320830,200910
41,경기도 오산시,국민임대,오산세교7,736,51.91,116,36916000,251460,200910
41,경기도 오산시,국민임대,오산세교7,736,51.81,40,36916000,251460,200910
41,경기도 오산시,국민임대,오산세교7,736,41.78,87,23412000,159790,200910
41,경기도 오산시,국민임대,오산세교7,736,41.64,231,23412000,159790,200910
41,경기도 오산시,국민임대,오산세교7,736,36.42,196,17837000,120130,200910
41,경기도 오산시,국민임대,오산세교8,836,59.84,52,47317000,323340,202305
41,경기도 오산시,국민임대,오산세교8,836,51.99,127,37203000,253430,202305
41,경기도 오산시,국민임대,오산세교8,836,46.99,441,29587000,200970,202305
41,경기도 오산시,국민임대,오산세교8,836,41.98,125,23595000,161040,202305
41,경기도 오산시,국민임대,오산세교8,836,36.85,91,17977000,121070,202305
41,경기도 오산시,국민임대,오산청호1,1275,51.93,243,29318000,209070,202305
41,경기도 오산시,국민임대,오산청호1,1275,46.9,816,23550000,168210,202305
41,경기도 오산시,국민임대,오산청호1,1275,39.46,216,16581000,117740,202305
41,경기도 용인시 기흥구,국민임대,용인구갈8,1176,45.92,464,16687000,204240,
41,경기도 용인시 기흥구,국민임대,용인구갈8,1176,36.7,712,13258000,158000,
41,경기도 용인시 기흥구,국민임대,용인구성1,618,51.93,86,31157000,272630,200807
41,경기도 용인시 기흥구,국민임대,용인구성1,618,46.9,176,24665000,221980,200807
41,경기도 용인시 기흥구,국민임대,용인구성1,618,46.79,90,24665000,221980,200807
41,경기도 용인시 기흥구,국민임대,용인구성1,618,39.63,86,18175000,153180,200807
41,경기도 용인시 기흥구,국민임대,용인구성1,618,39.54,90,18175000,153180,200807
41,경기도 용인시 기흥구,국민임대,용인구성1,618,39.46,90,18175000,153180,200807
41,경기도 용인시 기흥구,국민임대,용인구성2,389,46.9,389,24665000,221980,199909
41,경기도 용인시 기흥구,국민임대,용인구성5,712,59.88,142,41543000,345330,
41,경기도 용인시 기흥구,국민임대,용인구성5,712,46.9,318,24665000,221980,
41,경기도 용인시 기흥구,국민임대,용인구성5,712,39.72,123,18175000,153180,
41,경기도 용인시 기흥구,국민임대,용인구성5,712,39.59,129,18175000,153180,
41,경기도 용인시 기흥구,국민임대,용인구성9,948,59.88,114,41543000,345330,199909
41,경기도 용인시 기흥구,국민임대,용인구성9,948,51.93,336,31157000,272630,199909
41,경기도 용인시 기흥구,국민임대,용인구성9,948,46.9,216,24665000,221980,199909
41,경기도 용인시 기흥구,국민임대,용인구성9,948,39.72,78,18175000,153180,199909
41,경기도 용인시 기흥구,국민임대,용인구성9,948,39.59,204,18175000,153180,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현7,561,51.86,252,22241000,250370,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현7,561,46.96,156,19953000,193180,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현7,561,39.48,153,16649000,163940,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현9,981,59.57,248,25544000,287220,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현9,981,51.86,376,22241000,250370,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현9,981,46.96,180,19953000,193180,199909
41,경기도 용인시 기흥구,국민임대,용인동백 백현9,981,39.48,177,16649000,163940,199909
41,경기도 용인시 기흥구,국민임대,용인동백 초당3,816,51.86,263,23512000,261820,199909
41,경기도 용인시 기흥구,국민임대,용인동백 초당3,816,46.96,274,20971000,202070,199909
41,경기도 용인시 기흥구,국민임대,용인동백 초당3,816,39.48,279,17792000,169020,199909
41,경기도 용인시 기흥구,국민임대,용인동백 호수3,898,59.57,120,27263000,306370,199909
41,경기도 용인시 기흥구,국민임대,용인동백 호수3,898,51.86,302,24017000,267420,199909
41,경기도 용인시 기흥구,국민임대,용인동백 호수3,898,46.96,234,21420000,206410,199909
41,경기도 용인시 기흥구,국민임대,용인동백 호수3,898,39.48,242,18175000,172660,199909
41,경기도 용인시 기흥구,국민임대,용인보라4,581,46.83,343,17395000,201730,
41,경기도 용인시 기흥구,국민임대,용인보라4,581,36.91,238,12461000,149530,
41,경기도 용인시 기흥구,국민임대,용인보라7,851,59.99,58,25343000,291500,199909
41,경기도 용인시 기흥구,국민임대,용인보라7,851,59.88,29,25343000,291500,199909
41,경기도 용인시 기흥구,국민임대,용인보라7,851,51.9,192,21971000,244060,199909
41,경기도 용인시 기흥구,국민임대,용인보라7,851,46.83,147,15729000,188260,199909
41,경기도 용인시 기흥구,국민임대,용인보라7,851,46.82,200,15729000,188260,199909
41,경기도 용인시 기흥구,국민임대,용인보라7,851,36.92,225,11234000,140690,199909
41,경기도 용인시 기흥구,국민임대,용인서천2,663,51.93,119,46862000,319610,199909
41,경기도 용인시 기흥구,국민임대,용인서천2,663,46.9,389,37008000,253520,199909
41,경기도 용인시 기흥구,국민임대,용인서천2,663,39.46,155,26435000,180230,199909
41,경기도 용인시 기흥구,국민임대,용인서천3,980,51.93,142,46862000,319610,199909
41,경기도 용인시 기흥구,국민임대,용인서천3,980,46.9,411,37008000,253520,199909
41,경기도 용인시 기흥구,국민임대,용인서천3,980,39.46,237,26435000,180230,199909
41,경기도 용인시 기흥구,국민임대,용인서천3,980,36.65,190,22468000,153790,199909
41,경기도 용인시 기흥구,국민임대,용인신갈3,693,45.53,238,20333000,205880,
41,경기도 용인시 기흥구,국민임대,용인신갈3,693,36.78,108,15250000,165200,
41,경기도 용인시 기흥구,국민임대,용인신갈3,693,36.57,347,15250000,165200,
41,경기도 용인시 기흥구,국민임대,용인흥덕1,742,51.93,220,43819000,275900,201512
41,경기도 용인시 기흥구,국민임대,용인흥덕1,742,46.9,387,34082000,232200,201512
41,경기도 용인시 기흥구,국민임대,용인흥덕1,742,36.65,135,18476000,154790,201512
41,경기도 용인시 기흥구,국민임대,용인흥덕2,512,51.93,90,43819000,275900,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕2,512,47.4,30,34082000,232200,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕2,512,46.9,262,34082000,232200,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕2,512,36.65,130,18476000,154790,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕3,866,51.93,164,43819000,275900,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕3,866,46.9,464,34082000,232200,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕3,866,36.65,238,18476000,154790,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕4,383,51.93,120,43819000,275900,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕4,383,46.9,130,34082000,232200,199909
41,경기도 용인시 기흥구,국민임대,용인흥덕4,383,36.65,133,18476000,154790,199909
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,51.94,148,55558000,348700,201112
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,46.95,73,42909000,291970,201112
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,46.75,144,42909000,291970,201112
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,46.48,122,42909000,291970,201112
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,36.87,276,26122000,178480,201112
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,36.78,168,26122000,178480,201112
41,경기도 용인시 수지구,국민임대,수원광교 41단지,1117,26.95,186,18557000,126470,201112
41,경기도 용인시 수지구,국민임대,용인죽전2,136,39.42,136,19221000,175780,201309
41,경기도 용인시 수지구,국민임대,용인죽전3,388,51.95,36,25293000,255690,199909
41,경기도 용인시 수지구,국민임대,용인죽전3,388,51.86,352,25293000,255690,199909
41,경기도 용인시 수지구,국민임대,용인죽전5,225,46.18,112,22241000,209710,199909
41,경기도 용인시 수지구,국민임대,용인죽전5,225,39.51,113,19318000,176650,199909
41,경기도 용인시 수지구,국민임대,용인죽전8,643,59.99,236,29086000,293490,199909
41,경기도 용인시 수지구,국민임대,용인죽전8,643,46.47,230,23394000,217960,199909
41,경기도 용인시 수지구,국민임대,용인죽전8,643,39.64,177,20233000,182630,199909
41,경기도 용인시 처인구,국민임대,용인마평,644,36.7,241,17231000,156410,
41,경기도 용인시 처인구,국민임대,용인마평,644,36.42,121,17099000,155210,
41,경기도 의왕시,국민임대,의왕내손,822,59.64,80,22229000,301890,200307
41,경기도 의왕시,국민임대,의왕내손,822,51.72,448,19278000,257770,200307
41,경기도 의왕시,국민임대,의왕내손,822,51.49,294,19194000,256500,200307
41,경기도 의왕시,국민임대,의왕부곡(국임),467,53.26,14,29086000,261760,1
41,경기도 의왕시,국민임대,의왕부곡(국임),467,51.92,293,29086000,249130,1
41,경기도 의왕시,국민임대,의왕부곡(국임),467,36.72,160,20233000,158060,1
41,경기도 의왕시,국민임대,의왕청계3(국임),506,59.94,59,55767000,342990,
41,경기도 의왕시,국민임대,의왕청계3(국임),506,51.97,128,40055000,273440,
41,경기도 의왕시,국민임대,의왕청계3(국임),506,46.96,164,30581000,231450,
41,경기도 의왕시,국민임대,의왕청계3(국임),506,36.93,95,17269000,143910,
41,경기도 의왕시,국민임대,의왕청계3(국임),506,36.91,60,17269000,143910,
41,경기도 의왕시,국민임대,의왕청계5(국임),244,46.96,114,30581000,231450,200707
41,경기도 의왕시,국민임대,의왕청계5(국임),244,46.91,8,30581000,231450,200707
41,경기도 의왕시,국민임대,의왕청계5(국임),244,36.93,81,17269000,143910,200707
41,경기도 의왕시,국민임대,의왕청계5(국임),244,36.91,41,17269000,143910,200707
41,경기도 의왕시,국민임대,의왕청계6(국임),243,59.94,56,55767000,342990,200707
41,경기도 의왕시,국민임대,의왕청계6(국임),243,51.97,139,40055000,273440,200707
41,경기도 의왕시,국민임대,의왕청계6(국임),243,51.9,24,40055000,273440,200707
41,경기도 의왕시,국민임대,의왕청계6(국임),243,51.86,24,40055000,273440,200707
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 1단지",659,55.7,112,52149000,356870,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 1단지",659,46.94,90,44098000,300400,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 1단지",659,46.83,56,44098000,300400,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 1단지",659,46.73,45,44098000,300400,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 1단지",659,36.93,238,27756000,189840,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 1단지",659,26.91,118,19945000,135770,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,55.74,56,50220000,379510,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,55.7,56,50220000,379510,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,46.94,60,41505000,326760,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,46.83,153,41505000,326760,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,46.73,59,41505000,326760,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,36.93,292,19147000,263710,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,36.76,23,19147000,263710,1
41,경기도 의왕시,국민임대,"의왕포일2(05,국민2) 2단지",840,26.91,141,13986000,185730,1
41,경기도 의정부시,국민임대,의정부고산 S2-2BL 임대주택(정음마을고산2단지),329,46.8,74,34200000,258000,202007
41,경기도 의정부시,국민임대,의정부고산 S2-2BL 임대주택(정음마을고산2단지),329,37.47,9,21730000,196000,202007
41,경기도 의정부시,국민임대,의정부고산 S2-2BL 임대주택(정음마을고산2단지),329,37.28,144,21730000,196000,202007
41,경기도 의정부시,국민임대,의정부고산 S2-2BL 임대주택(정음마을고산2단지),329,29.97,18,12730000,152000,202007
41,경기도 의정부시,국민임대,의정부고산 S2-2BL 임대주택(정음마을고산2단지),329,29.91,84,12730000,152000,202007
41,경기도 의정부시,국민임대,의정부금오2 2블럭,463,46.24,158,23095000,244430,200508
41,경기도 의정부시,국민임대,의정부금오2 2블럭,463,36.63,305,15729000,199230,200508
41,경기도 의정부시,국민임대,의정부금오9,1450,49.89,78,18761000,130210,200211
41,경기도 의정부시,국민임대,의정부금오9,1450,49.81,1060,18761000,130210,200211
41,경기도 의정부시,국민임대,의정부금오9,1450,39.94,222,15009000,84060,200211
41,경기도 의정부시,국민임대,의정부금오9,1450,39.64,90,15009000,84060,200211
41,경기도 의정부시,국민임대,의정부녹양 A1블럭(의정부녹양1),858,46.93,331,30126000,250090,200805
41,경기도 의정부시,국민임대,의정부녹양 A1블럭(의정부녹양1),858,36.78,60,15062000,188670,200805
41,경기도 의정부시,국민임대,의정부녹양 A1블럭(의정부녹양1),858,36.74,30,15062000,188330,200805
41,경기도 의정부시,국민임대,의정부녹양 A1블럭(의정부녹양1),858,36.68,437,15062000,187840,200805
41,경기도 의정부시,국민임대,의정부녹양 A2블럭(의정부녹양2),315,46.93,123,32454000,269430,200805
41,경기도 의정부시,국민임대,의정부녹양 A2블럭(의정부녹양2),315,36.78,42,16225000,203260,200805
41,경기도 의정부시,국민임대,의정부녹양 A2블럭(의정부녹양2),315,36.74,15,16225000,202870,200805
41,경기도 의정부시,국민임대,의정부녹양 A2블럭(의정부녹양2),315,36.68,135,16225000,202360,200805
41,경기도 의정부시,국민임대,의정부민락2 A-2블럭(의정부민락3),913,51.74,72,34397000,286640,201311
41,경기도 의정부시,국민임대,의정부민락2 A-2블럭(의정부민락3),913,46.94,142,28892000,240780,201311
41,경기도 의정부시,국민임대,의정부민락2 A-2블럭(의정부민락3),913,46.86,228,28892000,240780,201311
41,경기도 의정부시,국민임대,의정부민락2 A-2블럭(의정부민락3),913,36.9,412,16739000,170830,201311
41,경기도 의정부시,국민임대,의정부민락2 A-2블럭(의정부민락3),913,36.64,59,16739000,170830,201311
41,경기도 의정부시,국민임대,의정부민락2 A-4블럭(의정부민락16),625,51.58,86,33002000,276980,201212
41,경기도 의정부시,국민임대,의정부민락2 A-4블럭(의정부민락16),625,46.91,183,27109000,235740,201212
41,경기도 의정부시,국민임대,의정부민락2 A-4블럭(의정부민락16),625,36.89,356,15911000,168540,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,51.74,351,33002000,276980,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,46.97,118,27109000,235740,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,46.85,120,27109000,235740,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,46.75,60,27109000,235740,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,36.97,198,15911000,168540,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,32.16,157,14143000,141430,201212
41,경기도 의정부시,국민임대,의정부민락2 A-5블럭(의정부민락8),1161,26.16,157,11432000,110780,201212
41,경기도 의정부시,국민임대,의정부민락2 A3BL(의정부민락13),996,46.85,294,37635000,268820,201607
41,경기도 의정부시,국민임대,의정부민락2 A3BL(의정부민락13),996,46.7,90,37635000,268820,201607
41,경기도 의정부시,국민임대,의정부민락2 A3BL(의정부민락13),996,36.74,220,17204000,208600,201607
41,경기도 의정부시,국민임대,의정부민락2 A3BL(의정부민락13),996,36.65,90,17204000,208600,201607
41,경기도 의정부시,국민임대,의정부민락2 A3BL(의정부민락13),996,29.65,302,14300000,161290,201607
41,경기도 의정부시,국민임대,의정부신곡3 3블럭,322,46.51,148,20986000,223170,200509
41,경기도 의정부시,국민임대,의정부신곡3 3블럭,322,36.63,174,15110000,189950,200509
41,경기도 이천시,국민임대,이천갈산,525,46.22,255,17600000,155990,
41,경기도 이천시,국민임대,이천갈산,525,36.63,270,13952000,111230,
41,경기도 이천시,국민임대,이천갈산3,445,51.93,205,30969000,211820,201508
41,경기도 이천시,국민임대,이천갈산3,445,46.9,240,25023000,170940,201508
41,경기도 이천시,국민임대,이천부발,784,59.94,334,33707000,222210,199909
41,경기도 이천시,국민임대,이천부발,784,49.54,56,24969000,163530,199909
41,경기도 이천시,국민임대,이천부발,784,29.53,310,9985000,88620,199909
41,경기도 이천시,국민임대,이천부발,784,23.65,84,8738000,64890,199909
41,경기도 이천시,국민임대,"이천이화(2단지,부도)",2,59.94,1,20803000,173350,199611
41,경기도 이천시,국민임대,"이천이화(2단지,부도)",2,49.545,1,16175000,134770,199611
41,경기도 파주시,국민임대,문산당동3,775,51.93,202,24825000,208440,200910
41,경기도 파주시,국민임대,문산당동3,775,46.9,337,20147000,168660,200910
41,경기도 파주시,국민임대,문산당동3,775,36.65,236,13430000,113520,200910
41,경기도 파주시,국민임대,문산당동4,299,51.6,56,32772000,224230,201206
41,경기도 파주시,국민임대,문산당동4,299,46.46,129,25872000,178220,201206
41,경기도 파주시,국민임대,문산당동4,299,36.74,114,13798000,132230,201206
41,경기도 파주시,국민임대,문산선유2,917,59.88,592,29551000,246380,
41,경기도 파주시,국민임대,문산선유2,917,51.93,265,23994000,201510,
41,경기도 파주시,국민임대,문산선유2,917,51.91,60,23994000,201360,
41,경기도 파주시,국민임대,문산선유3,1316,59.89,168,30242000,270100,201012
41,경기도 파주시,국민임대,문산선유3,1316,51.93,383,25394000,212380,201012
41,경기도 파주시,국민임대,문산선유3,1316,46.97,75,21354000,167370,201012
41,경기도 파주시,국민임대,문산선유3,1316,46.91,45,21354000,167370,201012
41,경기도 파주시,국민임대,문산선유3,1316,46.9,315,21354000,167370,201012
41,경기도 파주시,국민임대,문산선유3,1316,46.63,150,21354000,167370,201012
41,경기도 파주시,국민임대,문산선유3,1316,39.63,180,17314000,101560,201012
41,경기도 파주시,국민임대,문산선유5,650,51.93,96,25394000,212380,201105
41,경기도 파주시,국민임대,문산선유5,650,46.9,52,21354000,167370,201105
41,경기도 파주시,국민임대,문산선유5,650,46.82,26,21354000,167370,201105
41,경기도 파주시,국민임대,문산선유5,650,46.61,58,21354000,167370,201105
41,경기도 파주시,국민임대,문산선유5,650,39.57,360,17314000,101560,201105
41,경기도 파주시,국민임대,문산선유5,650,39.47,58,17314000,101560,201105
41,경기도 파주시,국민임대,파주교하1(노을빛),469,46.79,24,19195000,168510,
41,경기도 파주시,국민임대,파주교하1(노을빛),469,46.73,271,19195000,168060,
41,경기도 파주시,국민임대,파주교하1(노을빛),469,39.42,174,17427000,131450,
41,경기도 파주시,국민임대,파주교하2(노을빛),1119,59.42,144,24232000,293900,200512
41,경기도 파주시,국민임대,파주교하2(노을빛),1119,51.57,240,21018000,229860,200512
41,경기도 파주시,국민임대,파주교하2(노을빛),1119,46.79,48,18792000,164960,200512
41,경기도 파주시,국민임대,파주교하2(노을빛),1119,46.73,432,18792000,164530,200512
41,경기도 파주시,국민임대,파주교하2(노을빛),1119,39.42,255,17060000,128680,200512
41,경기도 파주시,국민임대,파주금촌3(새꽃),1167,46.51,507,15867000,205780,200411
41,경기도 파주시,국민임대,파주금촌3(새꽃),1167,36.63,660,12496000,160100,200411
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,59.64,124,40323000,268430,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,51.96,120,31682000,224650,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,45.89,204,25345000,167610,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,45.87,90,25345000,167610,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,45.79,194,25345000,167610,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,39.58,272,19585000,119810,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,39.56,80,19585000,119810,
41,경기도 파주시,국민임대,파주운정11휴먼시아,1165,39.55,81,19585000,119810,
41,경기도 파주시,국민임대,파주운정2,1231,59.64,126,41975000,279420,200909
41,경기도 파주시,국민임대,파주운정2,1231,51.96,120,32980000,233850,200909
41,경기도 파주시,국민임대,파주운정2,1231,45.89,184,26384000,174480,200909
41,경기도 파주시,국민임대,파주운정2,1231,45.87,341,26384000,174480,200909
41,경기도 파주시,국민임대,파주운정2,1231,39.58,256,20386000,124700,200909
41,경기도 파주시,국민임대,파주운정2,1231,39.55,204,20386000,124700,200909
41,경기도 파주시,국민임대,파주운정3 A1BL(별하람4),1282,46.99,336,34055000,250410,202110
41,경기도 파주시,국민임대,파주운정3 A1BL(별하람4),1282,37.87,540,22035000,192440,202110
41,경기도 파주시,국민임대,파주운정3 A1BL(별하람4),1282,26.63,406,11421000,136840,202110
41,경기도 파주시,국민임대,파주운정3 A37블록 국민·영구임대,1358,46.72,570,32850000,272220,202302
41,경기도 파주시,국민임대,파주운정3 A37블록 국민·영구임대,1358,37.99,248,21448000,210210,202302
41,경기도 파주시,국민임대,파주운정3 A37블록 국민·영구임대,1358,37.97,132,21437000,210150,202302
41,경기도 파주시,국민임대,파주운정3 A37블록 국민·영구임대,1358,29.91,408,12372000,161090,202302
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,59.88,177,45535000,312710,201405
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,51.96,154,36757000,263340,201405
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,45.92,288,29076000,202980,201405
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,45.9,142,29076000,202980,201405
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,45.87,80,29076000,202980,201405
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,39.9,673,20847000,164580,201405
41,경기도 파주시,국민임대,파주운정A13블록(해솔6),1525,39.77,11,20847000,164580,201405
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,59.88,168,42177000,280770,200911
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,51.96,100,33139000,234980,200911
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,45.89,200,26510000,175320,200911
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,45.87,246,26510000,175320,200911
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,45.82,27,26510000,175320,200911
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,39.58,200,20485000,125320,200911
41,경기도 파주시,국민임대,파주운정A17-1블록(한울4),1167,39.55,226,20485000,125320,200911
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,59.88,230,42056000,279960,201012
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,51.98,413,33044000,234300,201012
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,45.86,276,26435000,174820,201012
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,45.84,160,26435000,174820,201012
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,36.92,230,15859000,132160,201012
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,36.76,80,15859000,132160,201012
41,경기도 파주시,국민임대,파주운정A18BL(한울5),1467,29.78,78,12616000,104520,201012
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,59.88,195,43121000,287470,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,59.74,19,43121000,287470,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,51.79,216,33921000,235720,201112
