광역시코드,지역명,공급유형명,단지명,총세대수,전용면적,세대수,임대보증금,월임대료,최초입주년월
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,51.69,198,33921000,235720,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,45.98,220,27022000,178220,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,45.84,84,27022000,178220,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,45.73,188,27022000,178220,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,36.76,72,16097000,129930,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,36.24,282,16097000,129930,201112
41,경기도 파주시,국민임대,파주운정A19BL(한빛6),1564,29.8,90,12993000,103490,201112
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,59.88,204,43286000,288570,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,51.98,46,34051000,236620,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,51.97,229,34051000,236620,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,51.69,76,34051000,236620,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,45.86,222,27125000,178900,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,45.84,36,27125000,178900,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,45.53,45,27125000,178900,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,45.33,74,27125000,178900,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,36.84,222,16159000,130430,201108
41,경기도 파주시,국민임대,파주운정A5블록(가람6),1220,29.8,66,13043000,103880,201108
41,경기도 파주시,국민임대,파주파주1,464,51.6,158,25394000,173140,201105
41,경기도 파주시,국민임대,파주파주1,464,39.57,240,16159000,92330,201105
41,경기도 파주시,국민임대,파주파주1,464,36.57,66,12696000,80790,201105
41,경기도 평택시,국민임대,평택고덕 A-2블록 국민·영구임대혼합,389,46.49,140,33155000,250120,202103
41,경기도 평택시,국민임대,평택고덕 A-2블록 국민·영구임대혼합,389,37.47,132,21379000,192010,202103
41,경기도 평택시,국민임대,평택고덕 A-2블록 국민·영구임대혼합,389,29.43,117,12236000,145380,202103
41,경기도 평택시,국민임대,평택소사벌 A-1블록 국민임대,1060,51.75,50,44413000,357280,202204
41,경기도 평택시,국민임대,평택소사벌 A-1블록 국민임대,1060,51.55,114,44413000,357280,202204
41,경기도 평택시,국민임대,평택소사벌 A-1블록 국민임대,1060,46.61,232,39246000,257240,202204
41,경기도 평택시,국민임대,평택소사벌 A-1블록 국민임대,1060,36.63,240,18646000,207930,202204
41,경기도 평택시,국민임대,평택소사벌 A-1블록 국민임대,1060,36.55,214,18646000,207930,202204
41,경기도 평택시,국민임대,평택소사벌 A-1블록 국민임대,1060,26.12,210,13221000,143510,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,51.75,160,44413000,357280,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,46.61,130,39246000,257240,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,46.49,132,39246000,257240,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,36.78,33,18646000,207930,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,36.64,207,18646000,207930,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,36.55,170,18646000,207930,202204
41,경기도 평택시,국민임대,평택소사벌 A-2블록 국민임대,992,26.12,160,13221000,143510,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,51.75,78,42420000,344400,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,51.55,90,42420000,344400,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,46.61,156,34755000,290850,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,46.49,132,34755000,290850,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,36.64,207,17325000,207900,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,36.63,192,17325000,207900,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,36.55,152,17325000,207900,202204
41,경기도 평택시,국민임대,평택소사벌 A-3블록 국민임대,1191,26.12,184,12285000,142800,202204
41,경기도 평택시,국민임대,평택소사벌 A-4블록 국민임대,984,51.76,164,42781000,301240,202204
41,경기도 평택시,국민임대,평택소사벌 A-4블록 국민임대,984,46.4,228,37760000,276140,202204
41,경기도 평택시,국민임대,평택소사벌 A-4블록 국민임대,984,36.72,296,17849000,221500,202204
41,경기도 평택시,국민임대,평택소사벌 A-4블록 국민임대,984,26.89,296,13118000,146230,202204
41,경기도 평택시,국민임대,평택소사벌 A-5블록 국민·영구임대혼합,514,46.53,166,37292000,250660,202107
41,경기도 평택시,국민임대,평택소사벌 A-5블록 국민·영구임대혼합,514,37.93,181,25547000,203860,202107
41,경기도 평택시,국민임대,평택소사벌 A-5블록 국민·영구임대혼합,514,29.96,167,14517000,151930,202107
41,경기도 평택시,국민임대,평택송화,494,46.22,253,14695000,178420,200406
41,경기도 평택시,국민임대,평택송화,494,45.79,13,14574000,176470,200406
41,경기도 평택시,국민임대,평택송화,494,36.63,228,11658000,140990,200406
41,경기도 평택시,국민임대,평택안중 1단지(8블록) 국민임대,818,59.57,160,20677000,265190,202204
41,경기도 평택시,국민임대,평택안중 1단지(8블록) 국민임대,818,51.88,270,18092000,229990,202204
41,경기도 평택시,국민임대,평택안중 1단지(8블록) 국민임대,818,51.86,388,18092000,229990,202204
41,경기도 평택시,국민임대,평택안중2,638,46.22,345,15609000,200390,
41,경기도 평택시,국민임대,평택안중2,638,36.63,144,12284000,149370,
41,경기도 평택시,국민임대,평택안중2,638,36.3,29,12284000,149370,
41,경기도 평택시,국민임대,평택안중2,638,36.23,60,12284000,149370,
41,경기도 평택시,국민임대,평택안중2,638,36.19,60,12284000,149370,
41,경기도 평택시,국민임대,평택이충 1단지(2블록) 국민임대,879,59.57,442,25419000,274510,202204
41,경기도 평택시,국민임대,평택이충 1단지(2블록) 국민임대,879,51.95,29,22876000,232570,202204
41,경기도 평택시,국민임대,평택이충 1단지(2블록) 국민임대,879,51.86,408,22876000,232570,202204
41,경기도 평택시,국민임대,평택이충 3단지(4블록) 국민임대,1035,59.57,90,25964000,280400,202204
41,경기도 평택시,국민임대,평택이충 3단지(4블록) 국민임대,1035,51.86,108,23367000,237570,202204
41,경기도 평택시,국민임대,평택이충 3단지(4블록) 국민임대,1035,46.96,453,18175000,194720,202204
41,경기도 평택시,국민임대,평택이충 3단지(4블록) 국민임대,1035,39.48,108,15577000,160960,202204
41,경기도 평택시,국민임대,평택이충 3단지(4블록) 국민임대,1035,36.72,276,15577000,138900,202204
41,경기도 포천시,국민임대,포천산호기지그린빌,59,39.144,59,9236000,77300,200805
41,경기도 포천시,국민임대,포천송우 5블럭(포천송우5),466,59.57,406,20446000,239410,200511
41,경기도 포천시,국민임대,포천송우 5블럭(포천송우5),466,51.86,60,17561000,210870,200511
41,경기도 포천시,국민임대,포천송우4,1531,45.32,558,14785000,190710,200410
41,경기도 포천시,국민임대,포천송우4,1531,36.37,973,11864000,113210,200410
41,경기도 포천시,국민임대,포천신읍1,360,50.52,57,19695000,222970,201009
41,경기도 포천시,국민임대,포천신읍1,360,45.87,180,15979000,210580,201009
41,경기도 포천시,국민임대,포천신읍1,360,36.84,123,11221000,122630,201009
41,경기도 하남시,국민임대,"하남감일 8단지(국민, 영구)A3블록",613,46.23,38,44797000,266850,202009
41,경기도 하남시,국민임대,"하남감일 8단지(국민, 영구)A3블록",613,46.17,126,44797000,266850,202009
41,경기도 하남시,국민임대,"하남감일 8단지(국민, 영구)A3블록",613,37.29,211,29024000,205440,202009
41,경기도 하남시,국민임대,"하남감일 8단지(국민, 영구)A3블록",613,29.15,80,16442000,152180,202009
41,경기도 하남시,국민임대,"하남감일 8단지(국민, 영구)A3블록",613,29.09,158,16442000,152180,202009
41,경기도 하남시,국민임대,하남미사 A13BL,1590,46.9,304,45376000,289240,201512
41,경기도 하남시,국민임대,하남미사 A13BL,1590,36.99,794,21075000,229020,201512
41,경기도 하남시,국민임대,하남미사 A13BL,1590,29.95,156,17096000,177420,201512
41,경기도 하남시,국민임대,하남미사 A13BL,1590,29.93,336,17096000,177420,201512
41,경기도 하남시,국민임대,하남미사 A14블록,1632,46.95,96,45240000,268000,201808
41,경기도 하남시,국민임대,하남미사 A14블록,1632,36.95,788,21010000,212000,201808
41,경기도 하남시,국민임대,하남미사 A14블록,1632,36.93,140,21010000,212000,201808
41,경기도 하남시,국민임대,하남미사 A14블록,1632,26.82,608,15280000,150000,201808
41,경기도 하남시,국민임대,"하남미사(09,보금3) 17단지",2180,46.82,544,45440000,289240,201607
41,경기도 하남시,국민임대,"하남미사(09,보금3) 17단지",2180,36.87,1160,21064000,227950,201607
41,경기도 하남시,국민임대,"하남미사(09,보금3) 17단지",2180,33.81,476,19150000,195700,201607
41,경기도 하남시,국민임대,하남풍산1,748,59.88,60,59926000,360800,200812
41,경기도 하남시,국민임대,하남풍산1,748,51.93,198,42447000,304600,200812
41,경기도 하남시,국민임대,하남풍산1,748,46.9,242,36205000,248430,200812
41,경기도 하남시,국민임대,하남풍산1,748,39.72,120,22471000,192250,200812
41,경기도 하남시,국민임대,하남풍산1,748,39.48,128,22471000,192250,200812
41,경기도 하남시,국민임대,하남풍산2,638,46.9,256,36205000,248430,200812
41,경기도 하남시,국민임대,하남풍산2,638,39.72,252,22471000,192250,200812
41,경기도 하남시,국민임대,하남풍산2,638,39.48,130,22471000,192250,200812
41,경기도 하남시,국민임대,하남풍산3,401,51.93,80,42939000,308150,200810
41,경기도 하남시,국민임대,하남풍산3,401,46.9,235,36623000,251320,200810
41,경기도 하남시,국민임대,하남풍산3,401,39.48,86,22731000,194470,200810
41,경기도 하남시,국민임대,하남풍산4,330,59.88,122,62317000,375180,200810
41,경기도 하남시,국민임대,하남풍산4,330,51.93,208,44141000,316770,200810
41,경기도 화성시,국민임대,남양뉴타운 B-10블록 행복·국민·영구임대주택,796,46.92,276,41463000,272660,202210
41,경기도 화성시,국민임대,남양뉴타운 B-10블록 행복·국민·영구임대주택,796,37.48,280,26473000,207890,202210
41,경기도 화성시,국민임대,남양뉴타운 B-10블록 행복·국민·영구임대주택,796,29.73,240,15327000,159780,202210
41,경기도 화성시,국민임대,"화성남양뉴타운(LH10단지)(국임,임대상가)",1022,46.04,106,41000000,246000,201909
41,경기도 화성시,국민임대,"화성남양뉴타운(LH10단지)(국임,임대상가)",1022,37.43,436,24200000,197000,201909
41,경기도 화성시,국민임대,"화성남양뉴타운(LH10단지)(국임,임대상가)",1022,27.38,224,14700000,142000,201909
41,경기도 화성시,국민임대,"화성남양뉴타운(LH10단지)(국임,임대상가)",1022,26.3,256,14300000,137000,201909
41,경기도 화성시,국민임대,화성남양뉴타운(LH4단지)(국임),876,46.94,288,39248000,251610,201606
41,경기도 화성시,국민임대,화성남양뉴타운(LH4단지)(국임),876,36.62,312,18601000,202140,201606
41,경기도 화성시,국민임대,화성남양뉴타운(LH4단지)(국임),876,26.68,276,12472000,134410,201606
41,경기도 화성시,국민임대,화성남양뉴타운(LH9단지)(국임),782,46.92,264,39000000,259000,201612
41,경기도 화성시,국민임대,화성남양뉴타운(LH9단지)(국임),782,36.6,286,19200000,206000,201612
41,경기도 화성시,국민임대,화성남양뉴타운(LH9단지)(국임),782,26.99,88,13400000,141000,201612
41,경기도 화성시,국민임대,화성남양뉴타운(LH9단지)(국임),782,26.9,144,13400000,141000,201612
41,경기도 화성시,국민임대,화성동탄2 A24블럭(4단지)(국임/영구),1547,51.72,64,43190000,332000,201609
41,경기도 화성시,국민임대,화성동탄2 A24블럭(4단지)(국임/영구),1547,51.56,115,43190000,332000,201609
41,경기도 화성시,국민임대,화성동탄2 A24블럭(4단지)(국임/영구),1547,46.47,276,38370000,308000,201609
41,경기도 화성시,국민임대,화성동탄2 A24블럭(4단지)(국임/영구),1547,36.85,618,18000000,245000,201609
41,경기도 화성시,국민임대,화성동탄2 A24블럭(4단지)(국임/영구),1547,33.65,474,16300000,207000,201609
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,47.69,190,44053000,296520,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,46.86,50,42028000,289440,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,46.78,54,42523000,292880,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,38.29,210,28511000,227340,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,37.99,68,27360000,224720,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,37.82,98,27447000,225670,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,28.13,204,14854000,166040,202111
41,경기도 화성시,국민임대,화성동탄2 A4-2블럭(2단지)(국임/영구),1031,28.06,157,14863000,166240,202111
41,경기도 화성시,국민임대,화성동탄2 A6블럭(1단지)(국민),730,46.73,140,42831000,263600,201802
41,경기도 화성시,국민임대,화성동탄2 A6블럭(1단지)(국민),730,36.72,280,19607000,204170,201802
41,경기도 화성시,국민임대,화성동탄2 A6블럭(1단지)(국민),730,24.62,310,13181000,135360,201802
41,경기도 화성시,국민임대,화성동탄2 A77-2블럭(35단지)(국임/영구),1230,46.49,260,40983000,268080,202010
41,경기도 화성시,국민임대,화성동탄2 A77-2블럭(35단지)(국임/영구),1230,37.49,592,26423000,205980,202010
41,경기도 화성시,국민임대,화성동탄2 A77-2블럭(35단지)(국임/영구),1230,29.42,378,15133000,157420,202010
41,경기도 화성시,국민임대,화성동탄5-2(4-6)(5단지 새강),2342,51.93,576,32859000,223060,
41,경기도 화성시,국민임대,화성동탄5-2(4-6)(5단지 새강),2342,47.23,582,26384000,179890,
41,경기도 화성시,국민임대,화성동탄5-2(4-6)(5단지 새강),2342,46.9,606,26384000,179890,
41,경기도 화성시,국민임대,화성동탄5-2(4-6)(5단지 새강),2342,39.49,578,17148000,141500,
41,경기도 화성시,국민임대,화성동탄7-1(1-1)(7단지 능동),682,59.98,110,41051000,286140,
41,경기도 화성시,국민임대,화성동탄7-1(1-1)(7단지 능동),682,59.88,55,41051000,286140,
41,경기도 화성시,국민임대,화성동탄7-1(1-1)(7단지 능동),682,47.23,138,25355000,172640,
41,경기도 화성시,국민임대,화성동탄7-1(1-1)(7단지 능동),682,46.9,243,25355000,172640,
41,경기도 화성시,국민임대,화성동탄7-1(1-1)(7단지 능동),682,39.49,136,16903000,129180,
41,경기도 화성시,국민임대,화성동탄7-2(1-5)(7단지 능동),963,59.88,108,41051000,286140,200807
41,경기도 화성시,국민임대,화성동탄7-2(1-5)(7단지 능동),963,51.93,331,31391000,220940,200807
41,경기도 화성시,국민임대,화성동탄7-2(1-5)(7단지 능동),963,47.23,264,25355000,172640,200807
41,경기도 화성시,국민임대,화성동탄7-2(1-5)(7단지 능동),963,39.49,260,16903000,129180,200807
41,경기도 화성시,국민임대,"화성동탄7-3(1-2,3)(7단지 능동)",534,59.52,44,39171000,273040,
41,경기도 화성시,국민임대,"화성동탄7-3(1-2,3)(7단지 능동)",534,51.93,368,29954000,210820,
41,경기도 화성시,국민임대,"화성동탄7-3(1-2,3)(7단지 능동)",534,46.9,122,24194000,164740,
41,경기도 화성시,국민임대,화성동탄7-4(1-4)(7단지 능동),231,59.52,44,39171000,273040,201312
41,경기도 화성시,국민임대,화성동탄7-4(1-4)(7단지 능동),231,51.93,133,29954000,210820,201312
41,경기도 화성시,국민임대,화성동탄7-4(1-4)(7단지 능동),231,39.72,54,16129000,123260,201312
41,경기도 화성시,국민임대,화성매송(1단지)(국임),649,59.89,112,30880000,257130,201104
41,경기도 화성시,국민임대,화성매송(1단지)(국임),649,51.93,84,24271000,203050,201104
41,경기도 화성시,국민임대,화성매송(1단지)(국임),649,46.9,52,19225000,159800,201104
41,경기도 화성시,국민임대,화성매송(1단지)(국임),649,46.7,70,19225000,159800,201104
41,경기도 화성시,국민임대,화성매송(1단지)(국임),649,36.99,115,11895000,98520,201104
41,경기도 화성시,국민임대,화성매송(1단지)(국임),649,36.61,216,11895000,98520,201104
41,경기도 화성시,국민임대,화성봉담(1단지 동화)(국임),622,59.57,155,30969000,257660,200711
41,경기도 화성시,국민임대,화성봉담(1단지 동화)(국임),622,51.92,467,24278000,201900,200711
41,경기도 화성시,국민임대,화성봉담(2단지 동화)(국임),915,51.92,178,24278000,201900,200712
41,경기도 화성시,국민임대,화성봉담(2단지 동화)(국임),915,46.96,162,19819000,172190,200712
41,경기도 화성시,국민임대,화성봉담(2단지 동화)(국임),915,46.81,204,19819000,172190,200712
41,경기도 화성시,국민임대,화성봉담(2단지 동화)(국임),915,39.84,200,13625000,113950,200712
41,경기도 화성시,국민임대,화성봉담(2단지 동화)(국임),915,39.48,171,13625000,113950,200712
41,경기도 화성시,국민임대,화성봉담(3단지 동화)(국임),842,59.57,116,31210000,259660,200710
41,경기도 화성시,국민임대,화성봉담(3단지 동화)(국임),842,46.96,112,19973000,173520,200710
41,경기도 화성시,국민임대,화성봉담(3단지 동화)(국임),842,46.81,260,19973000,173520,200710
41,경기도 화성시,국민임대,화성봉담(3단지 동화)(국임),842,39.84,236,13731000,114830,200710
41,경기도 화성시,국민임대,화성봉담(3단지 동화)(국임),842,39.48,118,13731000,114830,200710
41,경기도 화성시,국민임대,화성봉담(4단지 동화)(국임),480,59.57,128,30969000,257660,200711
41,경기도 화성시,국민임대,화성봉담(4단지 동화)(국임),480,51.92,312,24278000,201900,200711
41,경기도 화성시,국민임대,화성봉담(4단지 동화)(국임),480,51.7,40,24278000,201900,200711
41,경기도 화성시,국민임대,화성봉담2(LH2단지)(국임),1028,46.9,136,39064000,266250,201712
41,경기도 화성시,국민임대,화성봉담2(LH2단지)(국임),1028,36.59,28,17681000,203540,201712
41,경기도 화성시,국민임대,화성봉담2(LH2단지)(국임),1028,36.56,200,17681000,203540,201712
41,경기도 화성시,국민임대,화성봉담2(LH2단지)(국임),1028,36.5,220,17681000,203540,201712
41,경기도 화성시,국민임대,화성봉담2(LH2단지)(국임),1028,26.91,224,12952000,145970,201712
41,경기도 화성시,국민임대,화성봉담2(LH2단지)(국임),1028,26.9,220,12952000,145970,201712
41,경기도 화성시,국민임대,화성봉담2(LH3단지)(국임),972,46.88,140,40914000,264190,201712
41,경기도 화성시,국민임대,화성봉담2(LH3단지)(국임),972,36.46,402,18606000,202510,201712
41,경기도 화성시,국민임대,화성봉담2(LH3단지)(국임),972,26.9,430,13775000,144940,201712
41,경기도 화성시,국민임대,화성비봉 A-1블록 국민영구임대주택,449,46.86,137,29954000,225190,202110
41,경기도 화성시,국민임대,화성비봉 A-1블록 국민영구임대주택,449,37.8,165,20220000,181370,202110
41,경기도 화성시,국민임대,화성비봉 A-1블록 국민영구임대주택,449,29.48,147,11231000,134660,202110
41,경기도 화성시,국민임대,화성비봉 A-4블록 국민·영구임대주택,545,46.47,190,36120000,267090,202310
41,경기도 화성시,국민임대,화성비봉 A-4블록 국민·영구임대주택,545,37.52,180,23684000,208940,202310
41,경기도 화성시,국민임대,화성비봉 A-4블록 국민·영구임대주택,545,29.74,175,13713000,161220,202310
41,경기도 화성시,국민임대,화성상리(1단지 삼봉)(국임),583,51.95,73,23470000,194730,200710
41,경기도 화성시,국민임대,화성상리(1단지 삼봉)(국임),583,51.86,144,23470000,194730,200710
41,경기도 화성시,국민임대,화성상리(1단지 삼봉)(국임),583,48.35,45,19473000,162290,200710
41,경기도 화성시,국민임대,화성상리(1단지 삼봉)(국임),583,46.96,125,19473000,162290,200710
41,경기도 화성시,국민임대,화성상리(1단지 삼봉)(국임),583,36.72,196,11609000,98610,200710
41,경기도 화성시,국민임대,화성태안12,1178,45.48,474,18501000,218140,200404
41,경기도 화성시,국민임대,화성태안12,1178,36.16,704,14630000,167770,200404
41,경기도 화성시,국민임대,화성태안3 A1블록 국민임대주택,790,46.55,388,44775000,253340,202204
41,경기도 화성시,국민임대,화성태안3 A1블록 국민임대주택,790,37.51,144,26571000,193050,202204
41,경기도 화성시,국민임대,화성태안3 A1블록 국민임대주택,790,26.85,258,13973000,146370,202204
41,경기도 화성시,국민임대,화성태안3 A2블록 국민임대주택,640,46.55,168,44775000,253340,202204
41,경기도 화성시,국민임대,화성태안3 A2블록 국민임대주택,640,37.9,124,26571000,193050,202204
41,경기도 화성시,국민임대,화성태안3 A2블록 국민임대주택,640,37.24,126,26571000,193050,202204
41,경기도 화성시,국민임대,화성태안3 A2블록 국민임대주택,640,26.85,222,13973000,146370,202204
41,경기도 화성시,국민임대,화성태안6,996,46.22,420,17966000,218300,200404
41,경기도 화성시,국민임대,화성태안6,996,36.63,570,14155000,167280,200404
41,경기도 화성시,국민임대,화성태안8,836,59.57,184,22027000,284550,
41,경기도 화성시,국민임대,화성태안8,836,51.86,652,19177000,247710,
41,경기도 화성시,국민임대,화성향남(5단지 한우물)(국임),1150,51.93,274,26089000,227340,200912
41,경기도 화성시,국민임대,화성향남(5단지 한우물)(국임),1150,46.8,112,21119000,178880,200912
41,경기도 화성시,국민임대,화성향남(5단지 한우물)(국임),1150,46.7,112,21119000,178880,200912
41,경기도 화성시,국민임대,화성향남(5단지 한우물)(국임),1150,36.99,300,13664000,108070,200912
41,경기도 화성시,국민임대,화성향남(5단지 한우물)(국임),1150,36.62,176,13664000,108070,200912
41,경기도 화성시,국민임대,화성향남(5단지 한우물)(국임),1150,26.68,176,9439000,78240,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,51.91,219,26014000,226680,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,46.9,204,21058000,178370,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,46.8,60,21058000,178370,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,46.7,84,21058000,178370,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,36.99,195,13625000,107760,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,36.62,362,13625000,107760,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,36.42,86,13625000,107760,200912
41,경기도 화성시,국민임대,화성향남(6단지 한우물)(국임),1330,26.68,120,9412000,78010,200912
41,경기도 화성시,국민임대,화성향남(7단지 복사꽃)(국임),941,51.93,229,26343000,229550,200811
41,경기도 화성시,국민임대,화성향남(7단지 복사꽃)(국임),941,46.9,387,21323000,180630,200811
41,경기도 화성시,국민임대,화성향남(7단지 복사꽃)(국임),941,39.32,165,16307000,127930,200811
41,경기도 화성시,국민임대,화성향남(7단지 복사꽃)(국임),941,36.65,160,13797000,109110,200811
41,경기도 화성시,국민임대,화성향남2(18단지 언덕)(국임),1742,46.81,264,38100000,246000,201707
41,경기도 화성시,국민임대,화성향남2(18단지 언덕)(국임),1742,36.59,734,17200000,190000,201707
41,경기도 화성시,국민임대,화성향남2(18단지 언덕)(국임),1742,36.49,78,17200000,190000,201707
41,경기도 화성시,국민임대,화성향남2(18단지 언덕)(국임),1742,26.59,666,12400000,132000,201707
41,경기도 화성시,국민임대,화성향남2(1단지 서봉)(국임),544,51.57,70,26014000,265610,201412
41,경기도 화성시,국민임대,화성향남2(1단지 서봉)(국임),544,46.42,156,20767000,213140,201412
41,경기도 화성시,국민임대,화성향남2(1단지 서봉)(국임),544,36.77,240,13116000,127880,201412
41,경기도 화성시,국민임대,화성향남2(1단지 서봉)(국임),544,26.55,78,9072000,92900,201412
41,경기도 화성시,국민임대,화성향남2(2단지 서봉)(국임),704,51.57,108,26014000,265610,201412
41,경기도 화성시,국민임대,화성향남2(2단지 서봉)(국임),704,46.42,156,20767000,213140,201412
41,경기도 화성시,국민임대,화성향남2(2단지 서봉)(국임),704,36.77,322,13116000,127880,201412
41,경기도 화성시,국민임대,화성향남2(2단지 서봉)(국임),704,26.55,118,9072000,92900,201412
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,46.98,98,40860000,273110,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,46.9,74,40860000,273110,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,46.82,132,40860000,273110,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,36.98,50,18601000,211820,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,36.85,112,18601000,211820,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,36.81,420,18601000,211820,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,26.89,276,13548000,149460,201607
41,경기도 화성시,국민임대,화성향남2(5단지 서봉)(국임),1242,26.87,80,13548000,149460,201607
41,경기도,국민임대,부천범박1,1473,51.92,124,45613000,340790,299901
41,경기도,국민임대,부천범박1,1473,51.91,159,45613000,340790,299901
41,경기도,국민임대,부천범박1,1473,46.96,221,39668000,311110,299901
41,경기도,국민임대,부천범박1,1473,46.4,75,39668000,311110,299901
41,경기도,국민임대,부천범박1,1473,36.99,24,19530000,257400,299901
41,경기도,국민임대,부천범박1,1473,36.96,346,19530000,257400,299901
41,경기도,국민임대,부천범박1,1473,33.96,336,18075000,223930,299901
41,경기도,국민임대,부천범박1,1473,26.47,188,13989000,174280,299901
41,경기도,국민임대,부천소사2,557,51.96,74,31606000,265210,299901
41,경기도,국민임대,부천소사2,557,51.95,37,31594000,265210,299901
41,경기도,국민임대,부천소사2,557,51.86,446,31495000,265210,299901
41,경기도,국민임대,부천여월1,1044,59.63,100,37476000,326620,299901
41,경기도,국민임대,부천여월1,1044,51.99,214,30715000,268530,299901
41,경기도,국민임대,부천여월1,1044,46.71,358,22834000,232240,299901
41,경기도,국민임대,부천여월1,1044,36.98,279,16452000,165720,299901
41,경기도,국민임대,부천여월1,1044,36.79,93,16452000,165720,299901
41,경기도,국민임대,부천여월2,781,59.63,67,37476000,326620,299901
41,경기도,국민임대,부천여월2,781,51.98,98,30715000,268530,299901
41,경기도,국민임대,부천여월2,781,51.64,102,30715000,268530,299901
41,경기도,국민임대,부천여월2,781,46.71,248,22834000,232240,299901
41,경기도,국민임대,부천여월2,781,36.98,209,16452000,165720,299901
41,경기도,국민임대,부천여월2,781,36.79,57,16452000,165720,299901
